dark-faced	JJ	c1	0.1	4
dark-haired	JJ	b2	4.4	3
dark-skinned	JJ	c1	0.7	4
darken	VB	b2	1.9	3
darkly	RB	c1	0.7	4
darkness	NN	a1	51.4	0
darling	NN	a2	27.7	1
dart	VB	b2	0.0	3
dash	NN	c1	0.0	4
dashboard	NN	c1	0.2	4
data	NN	c1	0.1	4
data_leakage	NN	c1	0.1	4
database	NN	b1	1.9	2
date	NN	a1	64.4	0
date_agency	NN	c1	0.7	4
dating	NN	c1	0.2	4
dating_agency	NN	c1	0.2	4
dating_site	NN	b1	1.0	2
dating_site_chatterbot	NN	c1	0.1	4
datum	NN	b2	7.3	3
datum_leakage	NN	c1	0.4	4
datum_theft	NN	b2	0.0	3
daughter	NN	a1	193.0	0
daughters	NN	b1	0.1	2
dawn	NN	a1	14.2	0
day	NN	a1	1916.9	0
day_job	NN	b1	0.7	2
daybreak	NN	c1	0.1	4
daydream	VB	b2	1.5	3
daylight	NN	a1	7.2	0
daytime	NN	a2	1.3	1
daytime_event	NN	c1	0.2	4
daytime_ray	NN	c1	0.0	4
db5	NN	b2	0.0	3
dead	JJ	a1	388.9	0
deadline	NN	b1	2.8	2
deadly	JJ	a2	1.9	1
deaf	JJ	b1	3.2	2
deafen	VB	b2	0.7	3
deafening	JJ	b2	0.9	3
deal	NN	a1	33.1	0
dealer	NN	a1	1.1	0
dear	JJ	a1	263.8	0
dearie	NN	c1	0.1	4
dearly	RB	a2	1.7	1
death	NN	a1	229.2	0
death_bed	NN	a2	0.0	1
death_camp	NN	c1	0.7	4
death_certificate	NN	b2	0.2	3
death_house	NN	c1	0.1	4
death_machine	NN	c1	0.1	4
death_order	NN	c1	0.1	4
death_sentence	NN	c1	0.1	4
deathbed	NN	c1	0.1	4
debate	NN	b1	7.3	2
debate_team	NN	b1	0.1	2
debit_card	NN	b2	0.2	3
debris	NN	c1	0.2	4
debt	NN	b1	16.5	2
debt_harassment	NN	b2	0.2	3
decade	NN	a2	20.0	1
decay	NN	b1	0.0	2
deceit	NN	b2	0.1	3
deceive	VB	b2	3.9	3
decent	JJ	c1	2.2	4
deception	NN	c1	0.2	4
deceptively	RB	c1	0.1	4
decide	VB	a1	405.5	0
decipher	VB	c1	0.1	4
decision	NN	a2	55.4	1
decision-maker	NN	b2	0.0	3
decision_year	NN	b2	0.1	3
decisive	JJ	b1	0.1	2
decisively	RB	c1	0.2	4
decisiveness	NN	b2	0.5	3
deck	NN	a2	23.2	1
declare	VB	c1	3.4	4
decline	NN	b2	2.6	3
decompose	VB	b2	0.7	3
decor	NN	b1	0.6	2
decorate	VB	b1	11.6	2
decorated	JJ	b2	0.1	3
decorating	NN	b1	0.1	2
decoration	NN	a2	2.6	1
decoratively	RB	c1	0.2	4
decorator	NN	b1	0.7	2
decrease	VB	b1	0.6	2
dedicate	VB	b2	3.6	3
dedicated	JJ	b2	0.6	3
dedication	NN	b2	0.2	3
deduce	VB	a1	0.0	0
deduction	NN	a1	0.4	0
deed	NN	b1	0.0	2
deem	VB	c1	0.2	4
deep	JJ	a1	130.6	0
deep-blue	JJ	b2	0.1	3
deep-diving	JJ	b2	0.2	3
deep-diving_whale	NN	b2	0.2	3
deep-sea_exploration	NN	b2	0.2	3
deep-sunken	JJ	c1	0.1	4
deep-water_submersible	NN	b2	0.2	3
deep_fry	VB	b1	0.1	2
deepen	VB	b2	0.1	3
deeply	RB	a2	33.3	1
deer	NN	a2	1.5	1
deer-stalker	NN	b2	0.0	3
defeat	VB	b1	2.9	2
defence	NN	b1	4.2	2
defenceless	JJ	c1	0.1	4
defend	VB	a2	7.3	1
defender	NN	c1	0.7	4
defense_system	NN	c1	0.0	4
defensive	JJ	b1	0.2	2
defiant	JJ	b2	0.0	3
deficit	NN	c1	0.1	4
define	VB	b1	4.8	2
definite	JJ	b2	2.4	3
definitely	RB	a2	49.5	1
definition	NN	c1	1.8	4
definitive	JJ	c1	0.2	4
deflect	VB	c1	0.2	4
deforestation	NN	b2	1.8	3
defy	VB	b2	0.1	3
degenerate	VB	c1	0.2	4
degree	NN	a1	31.3	0
dehydrated	JJ	a2	0.1	1
dehydration	NN	c1	0.0	4
delay	VB	a2	7.5	1
delegate	NN	b2	0.1	3
delete	VB	a2	4.3	1
deliberate	JJ	b2	0.9	3
deliberately	RB	b2	3.6	3
delicacy	NN	c1	0.0	4
delicate	JJ	b1	8.6	2
delicately	RB	c1	1.5	4
delicious	JJ	a1	17.2	0
delight	NN	b1	4.9	2
delighted	JJ	b2	11.8	3
delightful	JJ	b2	3.7	3
delirium	NN	b2	0.2	3
deliver	VB	a1	37.4	0
delivery	NN	b2	0.5	3
delivery_company	NN	b2	0.1	3
delivery_room	NN	b2	0.1	3
delousing_unit	NN	c1	0.1	4
delta	NN	c1	0.5	4
demand	VB	a2	24.9	1
demean	VB	c1	0.2	4
demo	NN	b1	0.1	2
democracy	NN	c1	0.7	4
democratic	JJ	b1	1.4	2
demographic	JJ	c1	0.1	4
demonstrable	JJ	c1	0.1	4
demonstrate	VB	b1	3.3	2
demonstration	NN	b2	0.7	3
denial	NN	b2	0.2	3
denim	NN	b2	0.2	3
denim_jacket	NN	b2	0.1	3
denim_jeans	NN	b1	0.1	2
denim_trousers	NN	b2	0.1	3
denomination	NN	b1	0.2	2
denominator	NN	c1	0.0	4
density	NN	b2	0.0	3
dental	JJ	b2	0.5	3
dentist	NN	a2	6.9	1
deny	VB	b1	9.3	2
depart	VB	b1	7.8	2
department	NN	a1	13.3	0
department_store	NN	a1	2.6	0
departure	NN	b2	2.4	3
departure_tax	NN	b2	0.1	3
depend	VB	a1	49.0	0
dependable	JJ	c1	0.1	4
dependence	NN	c1	0.0	4
dependent	JJ	b2	3.0	3
depict	VB	c1	0.2	4
deploy	VB	c1	0.1	4
deportation	NN	c1	0.0	4
deposit	NN	a2	0.0	1
depot	NN	b2	0.0	3
depressed	JJ	a2	21.9	1
depressing	JJ	b1	3.6	2
depression	NN	b2	0.9	3
depressive	JJ	b1	0.2	2
deprived	JJ	b2	0.0	3
depth	NN	b2	3.0	3
deputy	NN	c1	0.1	4
deputy_sheriff	NN	c1	0.1	4
derelict	JJ	c1	0.0	4
derive	VB	c1	0.1	4
descend	VB	b1	1.9	2
descent	NN	b2	0.6	3
describe	VB	a1	82.2	0
description	NN	a2	22.8	1
desensitize	VB	b2	0.1	3
desert	NN	a1	24.0	0
desert_climate	NN	c1	0.1	4
desert_horseman	NN	a2	0.0	1
desert_outpost	NN	c1	0.0	4
desert_people	NN	a2	0.0	1
desert_prison	NN	c1	0.0	4
desertification	NN	c1	0.2	4
deserve	VB	b1	16.0	2
design	VB	a2	37.4	1
design_blending_old	JJ	c1	0.0	4
design_centre	NN	b2	0.2	3
design_classic	NN	b2	0.2	3
design_company	NN	a1	0.1	0
design_hotel	NN	c1	0.2	4
design_problem	NN	c1	0.1	4
design_team	NN	b2	0.6	3
designer	NN	a2	15.8	1
designer_clothes	NN	a1	0.5	0
designer_clothing	NN	a1	0.1	0
designer_suit	NN	b1	0.1	2
desirable	JJ	b1	0.7	2
desire	NN	a2	24.2	1
desiring	JJ	c1	0.1	4
desk	NN	a1	84.5	0
desk_chair	NN	b2	0.1	3
desk_clerk	NN	c1	0.1	4
desk_drawer	NN	c1	0.1	4
desolate	JJ	b2	0.6	3
despair	NN	b1	2.6	2
desperate	JJ	a2	20.3	1
desperately	RB	a2	9.1	1
despise	VB	c1	0.2	4
despite	IN	b2	24.4	3
dessert	NN	a2	3.1	1
destination	NN	a1	9.8	0
destine	VB	b2	0.7	3
destiny	NN	b2	0.5	3
destroy	VB	a2	91.8	1
destruction	NN	b1	6.1	2
destructive	JJ	b1	1.2	2
detail	NN	a1	63.2	0
detailed	JJ	b1	5.7	2
detect	VB	b1	6.3	2
detective	NN	a1	52.2	0
detective_agency	NN	a2	0.2	1
detective_dog	NN	a2	0.0	1
detective_inspector	NN	a2	0.0	1
detective_story	NN	b2	0.1	3
detective_work	NN	b1	0.1	2
detention	NN	a2	0.1	1
deter	VB	b2	1.3	3
deteriorate	VB	b2	0.7	3
deterioration	NN	c1	0.2	4
determination	NN	b1	4.4	2
determine	VB	a2	17.4	1
determined	JJ	b1	4.6	2
deterrent	NN	b1	0.1	2
detest	VB	c1	0.2	4
detrimental	JJ	b2	0.0	3
devastate	VB	b2	0.2	3
devastating	JJ	b2	1.4	3
devastation	NN	b2	0.1	3
develop	VB	a2	86.8	1
developed	JJ	b2	1.3	3
developer	NN	b2	0.2	3
development	NN	b1	19.5	2
device	NN	a2	3.0	1
devil	NN	b2	4.6	3
devise	VB	c1	0.9	4
devote	VB	b2	4.3	3
devoted	JJ	b2	0.1	3
devotion	NN	b2	0.1	3
diabetes	NN	c1	0.7	4
diabetic	JJ	c1	0.2	4
dial	VB	a2	0.4	1
dialect	NN	a2	3.9	1
dialog	NN	c1	0.1	4
dialogue	NN	b2	0.5	3
diamond	NN	a1	18.1	0
diamond_engagement	NN	a2	0.0	1
diamond_exhibition	NN	b1	0.1	2
diamond_necklace	NN	a1	0.0	0
diamond_ring	NN	c1	0.1	4
diamond_smuggler	NN	b2	0.1	3
diary	NN	a1	3.0	0
diary_entry	NN	c1	0.5	4
dictionary	NN	a1	4.0	0
did	RB	c1	0.1	4
didgeridoo	NN	b1	0.1	2
die	VB	a1	535.0	0
die_out	VB	b2	0.7	3
died	VB	b2	0.1	3
diesel	NN	b2	0.1	3
diet	NN	a1	18.4	0
diet_drink	NN	a2	0.1	1
diet_soda	NN	a1	0.2	0
diet_version	NN	c1	0.2	4
differ	VB	c1	0.5	4
difference	NN	a1	79.9	0
difference_engine	NN	c1	0.1	4
different	JJ	a1	421.9	0
differentiate	VB	c1	0.0	4
differently	RB	a1	10.8	0
difficult	JJ	a1	232.9	0
difficulty	NN	a1	14.0	0
dig	VB	a2	23.1	1
dig_out	VB	c1	0.1	4
digest	VB	b2	0.1	3
digestive	JJ	b2	0.7	3
digger	NN	a2	1.4	1
digging	NN	b2	0.7	3
digital	JJ	a1	10.4	0
digital-imaging_technique	NN	c1	0.1	4
digital-native	NN	c1	0.1	4
dilapidated	JJ	c1	0.0	4
dilemma	NN	b1	1.0	2
diligence	NN	c1	0.2	4
dill	NN	b1	0.0	2
dilute	VB	b2	0.2	3
dilution	NN	b2	0.5	3
dim	JJ	b2	0.0	3
din	VB	a1	2.1	0
dine	VB	b2	0.9	3
diner	NN	b1	0.2	2
dining	NN	b1	0.5	2
dining-room	NN	b2	0.1	3
dining_area	NN	c1	0.0	4
dining_room	NN	a1	31.1	0
dining_room_table	NN	b2	0.7	3
dining_table	NN	a2	0.6	1
dinner	NN	a1	239.9	0
dinner_guest	NN	b2	0.1	3
dinner_party	NN	a1	13.0	0
dinner_table	NN	b1	3.5	2
dinner_time	NN	b2	0.1	3
dinnertime	NN	a2	0.1	1
dinosaur	NN	a2	4.6	1
dinosaur_egg	NN	c1	0.2	4
dinosaur_fossil	NN	b2	0.2	3
dip	VB	b2	0.2	3
diploma	NN	b1	1.5	2
diplomacy	NN	c1	0.5	4
direct	VB	a2	12.8	1
direction	NN	a1	61.5	0
directive	NN	b2	0.5	3
directly	RB	a2	20.0	1
director	NN	a2	32.3	1
directory	NN	b2	0.1	3
dirt	NN	a2	10.0	1
dirt_floor	NN	c1	0.1	4
dirt_road	NN	b1	0.0	2
dirty	JJ	a1	87.6	0
disability	NN	b1	2.9	2
disabled	JJ	b1	2.4	2
disadvantage	NN	b1	3.2	2
disagree	VB	b1	6.0	2
disagreeable	JJ	b2	0.1	3
disagreement	NN	b1	1.8	2
disappear	VB	a1	125.9	0
disappearance	NN	b1	1.9	2
disappoint	VB	a2	5.1	1
disappointed	JJ	a1	16.7	0
disappointing	JJ	b1	5.7	2
disappointment	NN	b2	5.6	3
disapproval	NN	c1	0.2	4
disapprove	VB	b1	2.5	2
disarmingly	RB	c1	0.2	4
disaster	NN	a1	31.0	0
disbelief	NN	b2	2.8	3
disbelieving	JJ	c1	0.0	4
discerning	JJ	c1	0.2	4
discharge	VB	c1	0.2	4
discipline	NN	b2	1.5	3
discipline_problem	NN	b2	0.2	3
disco	NN	a2	0.7	1
discolour	VB	b2	0.1	3
discoloured	JJ	c1	0.2	4
discomfort	NN	c1	0.2	4
disconnected	JJ	b1	0.1	2
discontent	NN	b2	0.9	3
discontented	JJ	b2	0.1	3
discount	NN	b2	2.6	3
discount_coupon	NN	c1	0.1	4
discourage	VB	a2	3.4	1
discouraged	JJ	c1	0.1	4
discover	VB	a1	118.6	0
discoverer	NN	b2	0.1	3
discovery	NN	b1	11.7	2
discredit	VB	b2	0.0	3
discreet	JJ	a2	0.1	1
discreetly	RB	c1	0.1	4
discrimination	NN	c1	0.5	4
discuss	VB	a1	81.0	0
discussion	NN	b1	14.0	2
disease	NN	b1	33.9	2
disembark	VB	c1	0.0	4
disenchanted	JJ	b2	0.2	3
disfigure	VB	c1	0.1	4
disgrace	NN	b1	2.1	2
disguise	VB	c1	0.7	4
disgust	NN	b2	2.4	3
disgusted	JJ	b2	0.7	3
disgusting	JJ	b2	6.9	3
disgustingly	RB	c1	0.1	4
dish	NN	a1	25.1	0
dish_cover	NN	b2	0.1	3
dishonest	JJ	a1	6.0	0
dishonesty	NN	c1	0.1	4
dishwasher	NN	a2	2.0	1
dishwashing_machine	NN	b2	0.2	3
disinfect	VB	c1	0.1	4
disinfection	NN	c1	0.1	4
disinfection_room	NN	c1	0.1	4
disk	NN	b2	0.2	3
dislike	VB	b1	6.2	2
dislocate	VB	b2	0.2	3
dismal	JJ	c1	0.2	4
dismantle	VB	c1	0.0	4
dismay	NN	b2	0.1	3
dismiss	VB	b2	9.5	3
dismissal	NN	b2	0.2	3
disorder	NN	b2	0.2	3
disorderly	JJ	b1	0.1	2
disorganised	JJ	b1	0.2	2
disorganized	JJ	a2	1.5	1
disparate	JJ	c1	0.2	4
dispatch	VB	b2	0.6	3
displace	VB	c1	0.0	4
displacement	NN	c1	0.1	4
display	VB	b1	4.9	2
displeased	JJ	b2	0.1	3
displeasure	NN	b2	0.7	3
disposition	NN	b2	0.1	3
dispute	NN	b2	0.7	3
disrespect	NN	c1	0.2	4
disrespectful	JJ	c1	0.7	4
disrupt	VB	b1	0.6	2
disruptive	JJ	b1	0.6	2
dissatisfied	JJ	b2	0.1	3
disseminate	VB	b2	0.0	3
dissertation	NN	b2	0.9	3
distance	NN	a1	48.5	0
distance_degree	NN	b2	0.2	3
distant	JJ	b1	22.1	2
distilling	NN	b2	0.0	3
distinct	JJ	a1	2.5	0
distinctive	JJ	b2	0.6	3
distinctly	RB	c1	0.2	4
distinguish	VB	b1	2.0	2
distinguished	JJ	b2	0.6	3
distinguishing	JJ	c1	0.0	4
distort	VB	c1	0.9	4
distortion	NN	c1	1.3	4
distract	VB	b2	0.5	3
distracting	JJ	c1	0.1	4
distraction	NN	b2	0.7	3
distress	NN	b2	1.7	3
distressed	JJ	b2	0.5	3
distribute	VB	b2	0.6	3
district	NN	a2	9.2	1
district_education_official	NN	b2	0.2	3
disturb	VB	a1	4.6	0
disturbance	NN	b2	0.0	3
disturbing	JJ	b2	2.3	3
disused	JJ	c1	0.2	4
ditch	NN	b1	1.5	2
diva	NN	b1	0.2	2
dive	VB	a2	3.5	1
diver	NN	a2	1.4	1
diverse	JJ	a2	2.0	1
diversity	NN	c1	0.2	4
divert	VB	c1	0.0	4
divide	VB	b1	9.0	2
diving	NN	b1	0.8	2
diving_ability	NN	a2	0.0	1
diving_course	NN	a1	0.1	0
diving_depth	NN	b2	0.2	3
diving_exam	NN	b1	0.2	2
diving_qualification	NN	b1	0.2	2
diving_site	NN	a2	0.2	1
divorce	VB	a2	5.3	1
divorce_rate	NN	b2	0.7	3
divorce_statistic	NN	c1	0.1	4
divulge	VB	b2	0.2	3
diy	NN	b1	0.2	2
dj	NN	b1	0.1	2
dna	NN	b1	1.0	2
do	VB	a1	10877.7	0
dock	NN	a2	1.0	1
dock_police	NN	a2	0.0	1
dockside	NN	a2	0.0	1
doctor	NN	a1	196.6	0
document	NN	a1	27.8	0
documentary	NN	b2	1.3	3
documentary_film	NN	b2	0.0	3
dog	NN	a1	164.3	0
dog-man	NN	a2	0.2	1
dog-sled	NN	c1	0.2	4
dog_food	NN	c1	0.1	4
dog_skin	NN	c1	0.1	4
dog_sled	NN	b2	0.2	3
dog_sledding	NN	b2	0.2	3
dog_team	NN	b2	0.0	3
dog_walker	NN	b2	0.0	3
dogcart	NN	b2	0.1	3
dogfight	NN	c1	0.1	4
doglike	JJ	b2	0.1	3
dogsled	NN	b2	0.2	3
dole	VB	c1	0.2	4
doll	NN	c1	3.1	4
dollar	NN	a1	145.4	0
dollar_bill	NN	b2	0.1	3
dolphin	NN	a2	0.2	1
domestic	JJ	b2	3.3	3
domesticate	VB	b2	0.0	3
dominant	JJ	c1	0.0	4
dominate	VB	b2	1.6	3
donate	VB	b1	0.7	2
donation	NN	b2	1.1	3
done	RB	b2	0.7	3
donkey	NN	a2	0.4	1
donut	NN	a2	0.1	1
donut_shop	NN	a2	1.0	1
doom	VB	b2	0.5	3
doomsayer	NN	c1	0.1	4
doomsday_scenario	NN	c1	0.2	4
door	NN	a1	944.7	0
doorbell	NN	a2	1.5	1
doorman	NN	a2	0.0	1
doorstep	NN	b2	2.6	3
doorway	NN	a1	36.2	0
dormitory	NN	a1	0.2	0
dormitory_building	NN	c1	0.0	4
dose	NN	a2	0.5	1
dot	NN	a2	2.1	1
double	JJ	a1	27.2	0
double-bedded	JJ	b1	0.0	2
double-glazed	JJ	b1	2.0	2
double-plus	JJ	c1	0.1	4
double_up	VB	b1	0.1	2
doubt	NN	a2	38.6	1
doubtful	JJ	c1	0.7	4
doubtfully	RB	b2	7.0	3
doubtless	RB	b2	0.7	3
doughnut	NN	c1	0.2	4
doughnut_franchise	NN	c1	0.2	4
down	RP	a1	734.2	0
down-to-earth	JJ	a2	0.1	1
downhill	RB	a2	1.4	1
download	VB	b1	5.4	2
download_program	NN	b1	0.1	2
downloadable	JJ	b1	0.5	2
downloader	NN	c1	0.2	4
downloading	NN	c1	0.2	4
downside	NN	a2	1.9	1
downstairs	RB	a1	34.8	0
downtown_area	NN	c1	0.1	4
downtown_building	NN	b2	0.1	3
downward	JJ	c1	0.1	4
downwards	RB	b1	0.8	2
doze_off	VB	b1	0.0	2
dozen	NN	b2	16.9	3
dozen_signal_light	NN	b2	0.1	3
dp	NN	b2	1.6	3
draft_board	NN	c1	0.1	4
draft_contract	NN	b2	0.2	3
drag	VB	a2	10.1	1
drag_up	VB	c1	0.1	4
dragon	NN	b1	0.5	2
drain	NN	b2	2.8	3
drainage	NN	b2	0.0	3
drama	NN	a2	3.9	1
drama_club	NN	b1	0.1	2
drama_series	NN	b1	0.2	2
drama_teacher	NN	b1	0.2	2
dramatic	JJ	b1	6.9	2
dramatically	RB	b2	1.3	3
dramatise	VB	c1	0.2	4
draught	NN	a2	0.0	1
draw	VB	a1	42.3	0
draw_up	VB	c1	0.1	4
drawback	NN	c1	0.2	4
drawer	NN	a2	21.4	1
drawing	NN	b1	1.8	2
drawing_app	NN	c1	0.1	4
drawing_room	NN	b2	0.1	3
dread	VB	b1	1.0	2
dreadful	JJ	b1	0.9	2
dream	NN	a1	87.3	0
dream_home	NN	b2	0.2	3
dream_job	NN	b1	0.7	2
dream_talker	NN	c1	0.1	4
dream_up	VB	c1	0.2	4
dreamer	NN	a2	2.7	1
dreamily	RB	c1	0.2	4
dredge_up	VB	b2	0.2	3
dress	VB	a1	89.4	0
dress-maker	NN	a1	0.0	0
dress-up	NN	b1	0.1	2
dress_shop	NN	a2	0.0	1
dress_uniform	NN	c1	0.1	4
dress_up	VB	a2	1.0	1
dresser	NN	c1	0.1	4
dressing	NN	a2	1.2	1
dressing_gown	NN	a1	0.0	0
dressing_room	NN	a2	0.0	1
dressmaker	NN	a1	0.0	0
dressmaking	NN	c1	0.1	4
dressmaking_business	NN	c1	0.1	4
dressy	JJ	a1	0.1	0
dribble	VB	c1	0.2	4
drift	VB	b1	0.4	2
drink	VB	a1	256.7	0
drink_price	NN	b1	0.0	2
drinkable	JJ	b1	0.2	2
drinker	NN	a2	1.4	1
drinking	NN	a1	5.0	0
drinking_companion	NN	c1	0.1	4
drinking_friend	NN	c1	0.1	4
drinking_water	NN	b2	0.1	3
drip	VB	b1	0.1	2
drive	VB	a1	370.9	0
drive-through	NN	b2	0.1	3
driver	NN	a1	83.5	0
driveway	NN	b1	1.5	2
driving	NN	a2	2.7	1
driving_lesson	NN	b1	0.1	2
driving_seat	NN	b2	0.7	3
drop	VB	a1	99.4	0
drop_off	VB	b1	0.1	2
drop_out	VB	b2	0.1	3
dropping	NN	b2	0.2	3
drought	NN	b2	3.8	3
drought_warning	NN	b2	0.1	3
drown	VB	b1	6.9	2
drowning	NN	b1	0.7	2
drug	NN	a2	25.1	1
druggist	NN	b2	0.1	3
drugstore	NN	b2	0.1	3
drum	NN	a1	21.6	0
drumming	NN	b2	0.1	3
drunk	JJ	a1	19.3	0
drunken	JJ	c1	0.1	4
drunkenly	RB	a2	0.0	1
dry	JJ	a1	43.6	0
dry-looking	JJ	b2	0.1	3
dry-stone_wall	NN	a2	0.0	1
dryer	NN	a2	0.1	1
dryer_door	NN	a2	0.0	1
drying_box	NN	b2	0.2	3
drying_process	NN	b2	0.2	3
dryly	RB	b2	0.1	3
dub	VB	b1	0.5	2
dubious	JJ	c1	0.0	4
duck	NN	a2	2.5	1
duck_tail	NN	a2	0.1	1
due	JJ	b1	3.7	2
due_to	IN	b2	11.2	3
duk_bok_gi	NN	b1	0.1	2
dull	JJ	b1	12.2	2
dullard	NN	c1	0.2	4
duly	RB	b1	0.0	2
dumbing_down	NN	b1	0.0	2
dummy	JJ	b2	0.5	3
dump	VB	b2	2.0	3
dungeon	NN	b1	0.0	2
durable	JJ	c1	0.2	4
duration	NN	b1	1.3	2
during	IN	a1	196.3	0
dusk	NN	c1	0.1	4
dust	NN	a1	22.7	0
dust_storm	NN	b1	0.7	2
dusty	JJ	a1	10.4	0
dutch	JJ	a1	3.7	0
duty	NN	a1	46.8	0
dvd	NN	a1	6.9	0
dvd_player	NN	b1	0.5	2
dvr	NN	b2	0.1	3
dwelling	NN	c1	0.1	4
dwindle	VB	c1	0.0	4
dye	NN	c1	0.2	4
dyed	JJ	a2	0.1	1
dyestuff	NN	c1	0.2	4
dynamic	JJ	c1	0.9	4
dysfunctional	JJ	c1	0.1	4
e	NN	b2	0.1	3
e-card	NN	a2	1.3	1
e-communication	NN	a2	0.2	1
e-mail	NN	a1	3.4	0
e-mail_address	NN	a1	0.1	0
e-mail_receiver	NN	b2	0.1	3
e-mail_system	NN	b1	0.1	2
e.g.	RB	a2	2.1	1
each	DT	a1	513.2	0
eager	JJ	b2	8.1	3
eagerly	RB	b2	3.0	3
eagle	NN	a2	0.0	1
ear	NN	a2	54.2	1
earl	NN	b2	0.0	3
early	RB	a1	184.2	0
earmark	VB	b1	0.1	2
earn	VB	a1	57.4	0
earnest	JJ	c1	0.2	4
earplug	NN	b2	0.7	3
earring	NN	a2	1.2	1
earth	NN	a1	74.1	0
earth-quake	NN	c1	0.0	4
earthbound	JJ	c1	0.0	4
earthquake	NN	a2	22.5	1
earthquake_insurance	NN	c1	0.0	4
earthquake_possibility	NN	c1	0.0	4
earthquake_risk	NN	c1	0.0	4
ease	NN	b1	4.4	2
easily	RB	a1	66.2	0
east	NN	a1	16.9	0
east_part	NN	a2	0.0	1
eastern	JJ	b1	2.3	2
easy	JJ	a1	197.9	0
easy-going	JJ	b1	0.2	2
easy-listening	JJ	c1	0.1	4
easy-to-obtain	NN	c1	0.0	4
easygoing	JJ	a2	0.4	1
eat	VB	a1	485.0	0
eater	NN	a2	0.0	1
eatery	NN	c1	0.2	4
eating	NN	c1	0.0	4
eating_experience	NN	b1	0.1	2
eating_habit	NN	b2	1.3	3
eating_plan	NN	a2	0.0	1
eccentric	JJ	b2	0.6	3
echo	VB	c1	0.1	4
eclectic	JJ	b1	0.1	2
eco	JJ	c1	0.2	4
eco-car	NN	c1	0.2	4
eco-conference	NN	b2	0.1	3
eco-friendly	JJ	c1	0.2	4
ecological	JJ	c1	0.0	4
ecologist	NN	b2	0.1	3
economic	JJ	b2	17.8	3
economical	JJ	c1	0.6	4
economically	RB	b2	1.4	3
economics	NN	b1	1.2	2
economics_class	NN	b2	0.0	3
economist	NN	b2	0.1	3
economy	NN	b1	9.8	2
ecstasy_tab	NN	b2	0.0	3
ed	NN	a2	1.3	1
edge	NN	a1	57.5	0
edgy	JJ	c1	0.2	4
edit	VB	b1	0.7	2
editing	NN	c1	0.2	4
edition	NN	a1	6.8	0
editor	NN	a1	3.3	0
editorial	JJ	b2	0.5	3
educate	VB	a2	7.7	1
education	NN	a1	33.3	0
education_professor	NN	b1	0.2	2
education_program	NN	b1	0.0	2
education_teacher	NN	c1	0.1	4
educational	JJ	a2	5.7	1
educator	NN	b1	0.2	2
edutainment	NN	b1	0.0	2
edutainment_experiment	NN	b1	0.0	2
eerily	RB	c1	0.2	4
effect	NN	a2	68.8	1
effective	JJ	b1	11.5	2
effectively	RB	b1	2.5	2
effectiveness	NN	c1	0.1	4
efficiency	NN	b2	1.4	3
efficient	JJ	b1	17.6	2
efficient-looking	JJ	b2	0.1	3
efficiently	RB	b1	0.7	2
effort	NN	a2	40.5	1
effortlessly	RB	b2	0.2	3
egg	NN	a1	28.1	0
egyptian	JJ	a2	18.6	1
eh	UH	a2	4.5	1
eight	CD	a1	118.7	0
eight-foot_drain	NN	c1	0.0	4
eight_billion	CD	b2	0.1	3
eight_million	CD	b1	0.2	2
eight_thousand	CD	b2	0.1	3
eighteen	CD	a1	17.4	0
eighteen_million	CD	a2	0.0	1
eighteenth	JJ	a2	1.6	1
eighteenth-century	JJ	c1	0.1	4
eighth	JJ	a2	5.3	1
eightieth	JJ	a2	0.0	1
eighty	CD	a1	7.6	0
eighty-five	CD	b1	0.2	2
eighty-four	CD	c1	0.1	4
eighty-seven	CD	a2	0.0	1
eighty-three	CD	b2	0.1	3
eighty_million	CD	b2	0.1	3
eighty_thousand	CD	b1	0.2	2
either	CC	a2	44.5	1
elaborate	JJ	c1	0.0	4
elastic	NN	a1	0.0	0
elation	NN	b2	0.0	3
elbow	NN	a2	1.3	1
elder	JJ	b1	7.0	2
elderly	JJ	a1	8.7	0
eldest	JJ	a2	2.4	1
elect	VB	b2	1.8	3
election	NN	b1	5.0	2
election_campaign	NN	c1	0.2	4
electric	JJ	a1	21.5	0
electrical	JJ	a1	1.8	0
electrician	NN	b1	0.7	2
electricity	NN	a1	16.7	0
electricity_bill	NN	b1	0.5	2
electricity_company	NN	c1	0.2	4
electricity_supply	NN	c1	0.1	4
electrify	VB	b2	0.5	3
electrode	NN	b2	0.2	3
electronic	JJ	b1	6.0	2
electronically	RB	b2	0.7	3
electronics	NN	a1	1.3	0
electronics_company	NN	a2	0.2	1
elegant	JJ	a2	3.9	1
element	NN	b1	2.0	2
elementary	JJ	b1	4.1	2
elementary-school_child	NN	b2	0.1	3
elephant	NN	a1	1.8	0
elevate	VB	c1	0.1	4
elevation	NN	c1	0.2	4
elevator	NN	b1	0.1	2
eleven	CD	a1	59.8	0
eleven-hour_operation	NN	b2	0.1	3
eleven_thirty	CD	a2	0.0	1
eligible	JJ	b1	0.6	2
eliminate	VB	a2	0.6	1
elite	JJ	b2	2.1	3
elitist	JJ	c1	0.2	4
elixir	NN	c1	0.2	4
else	RB	a1	274.0	0
elsewhere	RB	c1	1.5	4
elucidate	VB	b2	0.0	3
elusive	JJ	c1	0.8	4
emaciate	VB	c1	0.5	4
email	NN	a1	39.3	0
email_address	NN	a1	2.1	0
email_correspondence	NN	c1	0.1	4
email_invitation	NN	a2	0.2	1
